lon,lat,depth,strike,dip,id,alen,blen,clen,slen,dlen
298.6,-40.0,636.532775879,11.4123411179,24.5088062286,29860400.0,100.0,20.0,100.0,60.0,500.0
298.8,-40.0,644.276611328,10.6297016144,25.2407398224,29880400.0,100.0,20.0,100.0,60.0,500.0
299.0,-40.0,652.333251953,9.833111763,26.0727615356,29900400.0,100.0,20.0,100.0,180.0,500.0
288.2,-39.8,111.387290955,11.2116231918,25.8730392456,28820398.0,100.0,20.0,100.0,30.0,140.0
288.4,-39.8,119.677116394,11.9726238251,27.0533237457,28840398.0,100.0,20.0,100.0,60.0,500.0
288.6,-39.8,128.629241943,13.0744371414,29.6904830933,28860398.0,100.0,20.0,100.0,60.0,500.0
288.8,-39.8,138.879211426,14.1269712448,33.953956604,28880398.0,100.0,20.0,100.0,60.0,500.0
289.0,-39.8,151.188461304,14.7219600677,39.4678459167,28900398.0,100.0,20.0,100.0,36.5,218.0
289.2,-39.8,166.302246094,14.7600021362,45.3431015015,28920398.0,100.0,20.0,100.0,39.0,248.0
290.4,-39.8,303.727172852,12.6807575226,52.3595657349,29040398.0,100.0,20.0,100.0,60.0,500.0
290.6,-39.8,323.959289551,12.2572984695,48.4683532715,29060398.0,100.0,20.0,100.0,60.0,500.0
290.8,-39.8,341.505157471,11.493973732,44.2753372192,29080398.0,100.0,20.0,100.0,60.0,500.0
291.0,-39.8,356.778137207,10.3689727783,40.4607849121,29100398.0,100.0,20.0,100.0,60.0,500.0
291.2,-39.8,370.358856201,9.02758789062,37.4678764343,29120398.0,100.0,20.0,100.0,60.0,500.0
291.4,-39.8,382.795623779,7.7441945076,35.3637580872,29140398.0,100.0,20.0,100.0,60.0,500.0
291.6,-39.8,394.475524902,6.86291456223,33.841999054,29160398.0,100.0,20.0,100.0,60.0,500.0
291.8,-39.8,405.552764893,6.74207496643,32.4005126953,29180398.0,100.0,20.0,100.0,60.0,500.0
292.0,-39.8,415.969146729,7.72558116913,30.6572208405,29200398.0,100.0,20.0,100.0,60.0,500.0
292.2,-39.8,425.58190918,10.0838451385,28.6150722504,29220398.0,100.0,20.0,100.0,60.0,500.0
292.4,-39.8,434.328430176,13.7947568893,26.6792526245,29240398.0,100.0,20.0,100.0,60.0,500.0
292.6,-39.8,442.319549561,18.2139339447,25.3677883148,29260398.0,100.0,20.0,100.0,60.0,500.0
292.8,-39.8,449.812927246,22.1608161926,24.9150867462,29280398.0,100.0,20.0,100.0,60.0,500.0
293.0,-39.8,457.107574463,24.6881999969,25.1349983215,29300398.0,100.0,20.0,100.0,60.0,500.0
293.2,-39.8,464.430847168,25.6800174713,25.6064071655,29320398.0,100.0,20.0,100.0,60.0,500.0
293.4,-39.8,471.868225098,25.6690921783,25.916765213,29340398.0,100.0,20.0,100.0,60.0,500.0
293.6,-39.8,479.359924316,25.3295478821,25.8236236572,29360398.0,100.0,20.0,100.0,60.0,500.0
293.8,-39.8,486.770385742,25.1220302582,25.3456268311,29380398.0,100.0,20.0,100.0,60.0,500.0
294.0,-39.8,493.996582031,25.1542224884,24.740480423,29400398.0,100.0,20.0,100.0,60.0,500.0
294.2,-39.8,501.042449951,25.2553443909,24.3256072998,29420398.0,100.0,20.0,100.0,60.0,500.0
294.4,-39.8,508.004638672,25.2349815369,24.2452945709,29440398.0,100.0,20.0,100.0,60.0,500.0
294.6,-39.8,514.987426758,25.1324272156,24.3832950592,29460398.0,100.0,20.0,100.0,60.0,500.0
294.8,-39.8,522.018615723,25.2083129883,24.4769611359,29480398.0,100.0,20.0,100.0,60.0,500.0
295.0,-39.8,529.025146484,25.7566070557,24.3044109344,29500398.0,100.0,20.0,100.0,60.0,500.0
295.2,-39.8,535.870483398,26.9457759857,23.7909698486,29520398.0,100.0,20.0,100.0,60.0,500.0
295.4,-39.8,542.415344238,28.7678699493,22.9982700348,29540398.0,100.0,20.0,100.0,60.0,500.0
295.6,-39.8,548.562255859,31.0358104706,22.0509815216,29560398.0,100.0,20.0,100.0,60.0,500.0
295.8,-39.8,554.27130127,33.439704895,21.0638771057,29580398.0,100.0,20.0,100.0,60.0,500.0
296.0,-39.8,559.554992676,35.6060218811,20.1125888824,29600398.0,100.0,20.0,100.0,60.0,500.0
296.2,-39.8,564.467590332,37.1408882141,19.2467346191,29620398.0,100.0,20.0,100.0,60.0,500.0
296.4,-39.8,569.098449707,37.651424408,18.5113868713,29640398.0,100.0,20.0,100.0,60.0,500.0
296.6,-39.8,573.568115234,36.7948036194,17.9719696045,29660398.0,100.0,20.0,100.0,60.0,500.0
296.8,-39.8,578.023681641,34.4036827087,17.7198352814,29680398.0,100.0,20.0,100.0,60.0,500.0
297.0,-39.8,582.62890625,30.6416778564,17.8641796112,29700398.0,100.0,20.0,100.0,60.0,500.0
297.2,-39.8,587.548950195,26.0547466278,18.4806652069,29720398.0,100.0,20.0,100.0,60.0,500.0
297.4,-39.8,592.928222656,21.3988647461,19.544095993,29740398.0,100.0,20.0,100.0,60.0,500.0
297.6,-39.8,598.861206055,17.3330230713,20.8813171387,29760398.0,100.0,20.0,100.0,60.0,500.0
297.8,-39.8,605.360473633,14.2076511383,22.2025375366,29780398.0,100.0,20.0,100.0,60.0,500.0
298.0,-39.8,612.339172363,12.0648574829,23.2150783539,29800398.0,100.0,20.0,100.0,60.0,500.0
298.2,-39.8,619.637939453,10.7398757935,23.794462204,29820398.0,100.0,20.0,100.0,60.0,500.0
298.4,-39.8,627.107116699,9.94708442688,24.1022605896,29840398.0,100.0,20.0,100.0,60.0,500.0
298.6,-39.8,634.703491211,9.36905479431,24.4979171753,29860398.0,100.0,20.0,100.0,60.0,500.0
298.8,-39.8,642.508056641,8.81161975861,25.2120914459,29880398.0,100.0,20.0,100.0,60.0,500.0
299.0,-39.8,650.620117188,8.30149745941,26.065700531,29900398.0,100.0,20.0,100.0,180.0,500.0
288.2,-39.6,109.262580872,11.745016098,25.6054553986,28820396.0,100.0,20.0,100.0,29.75,137.0
288.4,-39.6,117.364761353,12.1126270294,26.1642150879,28840396.0,100.0,20.0,100.0,60.0,500.0
288.6,-39.6,125.872512817,13.0159959793,28.0572433472,28860396.0,100.0,20.0,100.0,60.0,500.0
288.8,-39.6,135.385894775,14.081407547,31.7438240051,28880396.0,100.0,20.0,100.0,60.0,500.0
289.0,-39.6,146.709747314,14.806807518,37.1059875488,28900396.0,100.0,20.0,100.0,60.0,500.0
289.2,-39.6,160.705001831,15.0094957352,43.2875061035,28920396.0,100.0,20.0,100.0,38.0,236.0
289.4,-39.6,178.035873413,14.838385582,49.0783920288,28940396.0,100.0,20.0,100.0,60.0,500.0
290.6,-39.6,317.972930908,14.2071294785,50.1096458435,29060396.0,100.0,20.0,100.0,60.0,500.0
290.8,-39.6,336.545898438,13.7576475143,46.1612701416,29080396.0,100.0,20.0,100.0,60.0,500.0
291.0,-39.6,352.775543213,12.8847255707,42.3508415222,29100396.0,100.0,20.0,100.0,60.0,500.0
291.2,-39.6,367.168273926,11.6373729706,39.1413955688,29120396.0,100.0,20.0,100.0,60.0,500.0
291.4,-39.6,380.239379883,10.2329282761,36.6677780151,29140396.0,100.0,20.0,100.0,60.0,500.0
291.6,-39.6,392.356231689,9.05355072021,34.6688346863,29160396.0,100.0,20.0,100.0,60.0,500.0
291.8,-39.6,403.645812988,8.57161808014,32.6508216858,29180396.0,100.0,20.0,100.0,60.0,500.0
292.0,-39.6,414.021118164,9.26467514038,30.2511081696,29200396.0,100.0,20.0,100.0,60.0,500.0
292.2,-39.6,423.335784912,11.5399055481,27.5599536896,29220396.0,100.0,20.0,100.0,60.0,500.0
292.4,-39.6,431.573425293,15.4607286453,25.1500053406,29240396.0,100.0,20.0,100.0,60.0,500.0
292.6,-39.6,438.94241333,20.2402954102,23.7047157288,29260396.0,100.0,20.0,100.0,60.0,500.0
292.8,-39.6,445.825286865,24.3284492493,23.4948825836,29280396.0,100.0,20.0,100.0,60.0,500.0
293.0,-39.6,452.635345459,26.6141262054,24.216917038,29300396.0,100.0,20.0,100.0,60.0,500.0
293.2,-39.6,459.668914795,27.1967506409,25.2691764832,29320396.0,100.0,20.0,100.0,60.0,500.0
293.4,-39.6,467.016784668,26.876001358,26.0735454559,29340396.0,100.0,20.0,100.0,60.0,500.0
293.6,-39.6,474.566253662,26.4344673157,26.2806224823,29360396.0,100.0,20.0,100.0,60.0,500.0
293.8,-39.6,482.098999023,26.3152484894,25.8869953156,29380396.0,100.0,20.0,100.0,60.0,500.0
294.0,-39.6,489.436706543,26.5693645477,25.2112770081,29400396.0,100.0,20.0,100.0,60.0,500.0
294.2,-39.6,496.542724609,26.9602966309,24.6745891571,29420396.0,100.0,20.0,100.0,60.0,500.0
294.4,-39.6,503.51083374,27.2404174805,24.5057125092,29440396.0,100.0,20.0,100.0,60.0,500.0
294.6,-39.6,510.462280273,27.426027298,24.6113491058,29460396.0,100.0,20.0,100.0,60.0,500.0
294.8,-39.6,517.439697266,27.7850055695,24.7053489685,29480396.0,100.0,20.0,100.0,60.0,500.0
295.0,-39.6,524.374145508,28.6071491241,24.5392913818,29500396.0,100.0,20.0,100.0,60.0,500.0
295.2,-39.6,531.129272461,30.0206775665,24.0368022919,29520396.0,100.0,20.0,100.0,60.0,500.0
295.4,-39.6,537.573669434,31.9319763184,23.2821712494,29540396.0,100.0,20.0,100.0,60.0,500.0
295.6,-39.6,543.630371094,34.0677947998,22.4127082825,29560396.0,100.0,20.0,100.0,60.0,500.0
295.8,-39.6,549.286682129,36.0634040833,21.5357112885,29580396.0,100.0,20.0,100.0,60.0,500.0
296.0,-39.6,554.580322266,37.5606880188,20.7092247009,29600396.0,100.0,20.0,100.0,60.0,500.0
296.2,-39.6,559.583679199,38.2298240662,19.9671459198,29620396.0,100.0,20.0,100.0,60.0,500.0
296.4,-39.6,564.395812988,37.7637023926,19.3506355286,29640396.0,100.0,20.0,100.0,60.0,500.0
296.6,-39.6,569.139038086,35.9258270264,18.917755127,29660396.0,100.0,20.0,100.0,60.0,500.0
296.8,-39.6,573.95135498,32.6651725769,18.7486248016,29680396.0,100.0,20.0,100.0,60.0,500.0
297.0,-39.6,578.975463867,28.2412624359,18.9312171936,29700396.0,100.0,20.0,100.0,60.0,500.0
297.2,-39.6,584.345031738,23.2277050018,19.5210475922,29720396.0,100.0,20.0,100.0,60.0,500.0
297.4,-39.6,590.16796875,18.3584251404,20.4837245941,29740396.0,100.0,20.0,100.0,60.0,500.0
297.6,-39.6,596.503356934,14.2526931763,21.6521587372,29760396.0,100.0,20.0,100.0,60.0,500.0
297.8,-39.6,603.334594727,11.2314195633,22.7568664551,29780396.0,100.0,20.0,100.0,60.0,500.0
298.0,-39.6,610.55859375,9.30719280243,23.5414028168,29800396.0,100.0,20.0,100.0,60.0,500.0
298.2,-39.6,618.016784668,8.27219200134,23.9258384705,29820396.0,100.0,20.0,100.0,60.0,500.0
298.4,-39.6,625.577697754,7.79788970947,24.1028556824,29840396.0,100.0,20.0,100.0,60.0,500.0
298.6,-39.6,633.22253418,7.54466676712,24.4293003082,29860396.0,100.0,20.0,100.0,60.0,500.0
298.8,-39.6,641.051208496,7.31825208664,25.1097183228,29880396.0,100.0,20.0,100.0,60.0,500.0
299.0,-39.6,649.171325684,7.15109300613,25.9430980682,29900396.0,100.0,20.0,100.0,60.0,500.0
299.2,-39.6,657.557189941,7.15127229691,26.4854602814,29920396.0,100.0,20.0,100.0,180.0,500.0
299.4,-39.6,666.149475098,6.98973083496,27.5295963287,29940396.0,100.0,20.0,100.0,180.0,500.0
288.2,-39.4,107.021652222,12.5649223328,25.6562099457,28820394.0,100.0,20.0,100.0,29.25,131.0
288.4,-39.4,115.051124573,12.7391252518,25.6542263031,28840394.0,100.0,20.0,100.0,60.0,500.0
288.6,-39.4,123.245315552,13.4331502914,26.795331955,28860394.0,100.0,20.0,100.0,60.0,500.0
288.8,-39.4,132.151535034,14.2918968201,29.775220871,28880394.0,100.0,20.0,100.0,60.0,500.0
289.0,-39.4,142.58807373,14.8269224167,34.7572669983,28900394.0,100.0,20.0,100.0,60.0,500.0
289.2,-39.4,155.49810791,14.8835430145,41.024471283,28920394.0,100.0,20.0,100.0,37.0,224.0
289.4,-39.4,171.684402466,14.6477842331,47.258190155,28940394.0,100.0,20.0,100.0,40.0,260.0
290.6,-39.4,311.077911377,14.8896903992,51.4181785583,29060394.0,100.0,20.0,100.0,60.0,500.0
290.8,-39.4,330.639343262,14.6870384216,47.8106575012,29080394.0,100.0,20.0,100.0,60.0,500.0
291.0,-39.4,347.859375,14.0474176407,44.1502037048,29100394.0,100.0,20.0,100.0,60.0,500.0
291.2,-39.4,363.154998779,12.9568891525,40.8848190308,29120394.0,100.0,20.0,100.0,60.0,500.0
291.4,-39.4,376.990264893,11.5859308243,38.1764335632,29140394.0,100.0,20.0,100.0,60.0,500.0
291.6,-39.4,389.694396973,10.3164806366,35.7883148193,29160394.0,100.0,20.0,100.0,60.0,500.0
291.8,-39.4,401.352325439,9.64495563507,33.235584259,29180394.0,100.0,20.0,100.0,60.0,500.0
292.0,-39.4,411.837982178,10.0767593384,30.1739749908,29200394.0,100.0,20.0,100.0,60.0,500.0
292.2,-39.4,420.993377686,12.0696344376,26.7664966583,29220394.0,100.0,20.0,100.0,60.0,500.0
292.4,-39.4,428.838592529,15.78794384,23.7351722717,29240394.0,100.0,20.0,100.0,60.0,500.0
292.6,-39.4,435.667449951,20.476524353,21.9361667633,29260394.0,100.0,20.0,100.0,60.0,500.0
292.8,-39.4,441.976867676,24.4044075012,21.7306270599,29280394.0,100.0,20.0,100.0,60.0,500.0
293.0,-39.4,448.291442871,26.3601741791,22.7735481262,29300394.0,100.0,20.0,100.0,60.0,500.0
293.2,-39.4,454.985107422,26.621881485,24.3263320923,29320394.0,100.0,20.0,100.0,60.0,500.0
293.4,-39.4,462.173065186,26.163356781,25.6383495331,29340394.0,100.0,20.0,100.0,60.0,500.0
293.6,-39.4,469.712921143,25.7767086029,26.2191772461,29360394.0,100.0,20.0,100.0,60.0,500.0
293.8,-39.4,477.319488525,25.8356685638,25.9976844788,29380394.0,100.0,20.0,100.0,60.0,500.0
294.0,-39.4,484.740356445,26.3366355896,25.3077659607,29400394.0,100.0,20.0,100.0,60.0,500.0
294.2,-39.4,491.886230469,27.0203704834,24.6533241272,29420394.0,100.0,20.0,100.0,60.0,500.0
294.4,-39.4,498.833587646,27.6142120361,24.3646125793,29440394.0,100.0,20.0,100.0,60.0,500.0
294.6,-39.4,505.714447021,28.1066837311,24.4092311859,29460394.0,100.0,20.0,100.0,60.0,500.0
294.8,-39.4,512.592529297,28.7435455322,24.5015525818,29480394.0,100.0,20.0,100.0,60.0,500.0
295.0,-39.4,519.41583252,29.7829284668,24.3672218323,29500394.0,100.0,20.0,100.0,60.0,500.0
295.2,-39.4,526.06036377,31.2960681915,23.9140911102,29520394.0,100.0,20.0,100.0,60.0,500.0
295.4,-39.4,532.409301758,33.1154441833,23.2247314453,29540394.0,100.0,20.0,100.0,60.0,500.0
295.6,-39.4,538.406066895,34.9116744995,22.4394340515,29560394.0,100.0,20.0,100.0,60.0,500.0
295.8,-39.4,544.059753418,36.3258094788,21.6611499786,29580394.0,100.0,20.0,100.0,60.0,500.0
296.0,-39.4,549.425170898,37.0636825562,20.9422473907,29600394.0,100.0,20.0,100.0,60.0,500.0
296.2,-39.4,554.584594727,36.8806915283,20.3225765228,29620394.0,100.0,20.0,100.0,60.0,500.0
296.4,-39.4,559.64276123,35.5564231873,19.8574924469,29640394.0,100.0,20.0,100.0,60.0,500.0
296.6,-39.4,564.723510742,32.9515838623,19.6121692657,29660394.0,100.0,20.0,100.0,60.0,500.0
296.8,-39.4,569.960205078,29.1331520081,19.6487464905,29680394.0,100.0,20.0,100.0,60.0,500.0
297.0,-39.4,575.478393555,24.4469490051,20.0082550049,29700394.0,90.0,20.0,100.0,60.0,500.0
297.2,-39.4,581.379394531,19.4651050568,20.6868019104,29720394.0,100.0,20.0,100.0,60.0,500.0
297.4,-39.4,587.726501465,14.8292140961,21.603969574,29740394.0,100.0,20.0,100.0,60.0,500.0
297.6,-39.4,594.528991699,11.049156189,22.5857162476,29760394.0,100.0,20.0,100.0,60.0,500.0
297.8,-39.4,601.727355957,8.38631057739,23.4006938934,29780394.0,100.0,20.0,100.0,60.0,500.0
298.0,-39.4,609.195373535,6.83739471436,23.8671684265,29800394.0,100.0,20.0,100.0,60.0,500.0
298.2,-39.4,616.780639648,6.19913625717,23.9866294861,29820394.0,100.0,20.0,100.0,60.0,500.0
298.4,-39.4,624.382629395,6.13730096817,23.9988422394,29840394.0,100.0,20.0,100.0,60.0,500.0
298.6,-39.4,632.020263672,6.29712438583,24.2498512268,29860394.0,100.0,20.0,100.0,60.0,500.0
298.8,-39.4,639.817260742,6.47108411789,24.8946914673,29880394.0,100.0,20.0,100.0,60.0,500.0
299.0,-39.4,647.888061523,6.66955471039,25.7005405426,29900394.0,100.0,20.0,100.0,60.0,500.0
299.2,-39.4,656.21295166,6.97180461884,26.244512558,29920394.0,100.0,20.0,100.0,180.0,500.0
299.4,-39.4,664.748657227,7.03738117218,27.3306427002,29940394.0,100.0,20.0,100.0,180.0,500.0
288.2,-39.2,104.611709595,13.3501272202,25.8463993073,28820392.0,100.0,20.0,100.0,29.0,128.0
288.4,-39.2,112.636070251,13.5467510223,25.4071540833,28840392.0,100.0,20.0,100.0,30.25,143.0
288.6,-39.2,120.628166199,14.0913267136,25.9068946838,28860392.0,100.0,20.0,100.0,60.0,500.0
288.8,-39.2,129.081268311,14.5976572037,28.1993274689,28880392.0,100.0,20.0,100.0,60.0,500.0
289.0,-39.2,138.80569458,14.6824712753,32.6861495972,28900392.0,100.0,20.0,100.0,60.0,500.0
289.2,-39.2,150.78793335,14.363907814,38.8391838074,28920392.0,100.0,20.0,100.0,36.5,218.0
289.4,-39.2,165.922775269,13.9314908981,45.3312339783,28940392.0,100.0,20.0,100.0,39.0,248.0
290.6,-39.2,303.792388916,14.721570015,52.3728179932,29060392.0,100.0,20.0,100.0,60.0,500.0
290.8,-39.2,324.238250732,14.6603717804,49.1439666748,29080392.0,100.0,20.0,100.0,60.0,500.0
291.0,-39.2,342.411804199,14.1866378784,45.7207336426,29100392.0,100.0,20.0,100.0,60.0,500.0
291.2,-39.2,358.629577637,13.2683706284,42.5187263489,29120392.0,100.0,20.0,100.0,60.0,500.0
291.4,-39.2,373.287322998,12.0547590256,39.6953887939,29140392.0,100.0,20.0,100.0,60.0,500.0
291.6,-39.2,386.660736084,10.9053277969,37.0258331299,29160392.0,100.0,20.0,100.0,60.0,500.0
291.8,-39.2,398.787078857,10.2806625366,34.041759491,29180392.0,100.0,20.0,100.0,60.0,500.0
292.0,-39.2,409.505187988,10.6269607544,30.4205741882,29200392.0,100.0,20.0,100.0,60.0,500.0
292.2,-39.2,418.647827148,12.3488759995,26.372751236,29220392.0,100.0,20.0,100.0,60.0,500.0
292.4,-39.2,426.261077881,15.6347856522,22.7163143158,29240392.0,100.0,20.0,100.0,60.0,500.0
292.6,-39.2,432.698822021,19.860490799,20.4380378723,29260392.0,100.0,20.0,100.0,60.0,500.0
292.8,-39.2,438.540679932,23.3818492889,20.0147399902,29280392.0,100.0,20.0,100.0,60.0,500.0
293.0,-39.2,444.398681641,25.0190696716,21.1455211639,29300392.0,100.0,20.0,100.0,60.0,500.0
293.2,-39.2,450.719818115,25.1516437531,23.033121109,29320392.0,100.0,20.0,100.0,60.0,500.0
293.4,-39.2,457.662811279,24.7888526917,24.7910614014,29340392.0,100.0,20.0,100.0,60.0,500.0
293.6,-39.2,465.090759277,24.6311416626,25.7823886871,29360392.0,100.0,20.0,100.0,60.0,500.0
293.8,-39.2,472.686462402,24.9450473785,25.8294181824,29380392.0,100.0,20.0,100.0,60.0,500.0
294.0,-39.2,480.140014648,25.6807365417,25.2203712463,29400392.0,100.0,20.0,100.0,60.0,500.0
294.2,-39.2,487.302429199,26.5949363708,24.4886550903,29420392.0,100.0,20.0,100.0,60.0,500.0
294.4,-39.2,494.212615967,27.4414539337,24.0569782257,29440392.0,100.0,20.0,100.0,60.0,500.0
294.6,-39.2,500.997802734,28.1922645569,23.990858078,29460392.0,100.0,20.0,100.0,60.0,500.0
294.8,-39.2,507.741851807,29.0516166687,24.0514373779,29480392.0,100.0,20.0,100.0,60.0,500.0
295.0,-39.2,514.421691895,30.2227287292,23.9571056366,29500392.0,100.0,20.0,100.0,60.0,500.0
295.2,-39.2,520.940246582,31.7085571289,23.5903186798,29520392.0,100.0,20.0,100.0,60.0,500.0
295.4,-39.2,527.204223633,33.2757530212,23.0104084015,29540392.0,100.0,20.0,100.0,60.0,500.0
295.6,-39.2,533.177124023,34.5702667236,22.3415222168,29560392.0,100.0,20.0,100.0,60.0,500.0
295.8,-39.2,538.882995605,35.2772369385,21.6756916046,29580392.0,100.0,20.0,100.0,60.0,500.0
296.0,-39.2,544.383300781,35.1903533936,21.0645389557,29600392.0,100.0,20.0,100.0,60.0,500.0
296.2,-39.2,549.760620117,34.165763855,20.5638790131,29620392.0,100.0,20.0,100.0,60.0,500.0
296.4,-39.2,555.117919922,32.0771179199,20.2551116943,29640392.0,100.0,20.0,100.0,60.0,500.0
296.6,-39.2,560.578613281,28.8938884735,20.2219829559,29660392.0,100.0,20.0,100.0,60.0,500.0
296.8,-39.2,566.273254395,24.7944602966,20.5120220184,29680392.0,86.0,20.0,100.0,60.0,500.0
297.0,-39.2,572.314697266,20.1834907532,21.1065673828,29700392.0,92.0,20.0,100.0,60.0,500.0
297.2,-39.2,578.774902344,15.5813236237,21.920249939,29720392.0,100.0,20.0,100.0,60.0,500.0
297.4,-39.2,585.669799805,11.4794082642,22.8048591614,29740392.0,100.0,20.0,100.0,60.0,500.0
297.6,-39.2,592.951477051,8.24678421021,23.5721530914,29760392.0,100.0,20.0,100.0,60.0,500.0
297.8,-39.2,600.508789062,6.07370138168,24.0398044586,29780392.0,100.0,20.0,100.0,60.0,500.0
298.0,-39.2,608.188720703,4.9627532959,24.1225128174,29800392.0,100.0,20.0,100.0,60.0,500.0
298.2,-39.2,615.848632812,4.74583768845,23.9250335693,29820392.0,100.0,20.0,100.0,60.0,500.0
298.4,-39.2,623.42779541,5.11188173294,23.7465171814,29840392.0,100.0,20.0,100.0,60.0,500.0
298.6,-39.2,630.990722656,5.70103549957,23.9175567627,29860392.0,100.0,20.0,100.0,60.0,500.0
298.8,-39.2,638.690002441,6.27589702606,24.5343532562,29880392.0,100.0,20.0,100.0,60.0,500.0
299.0,-39.2,646.651000977,6.80325269699,25.334733963,29900392.0,100.0,20.0,100.0,60.0,500.0
299.2,-39.2,654.865356445,7.32092094421,25.9179325104,29920392.0,100.0,20.0,100.0,180.0,500.0
299.4,-39.2,663.311462402,7.44839668274,27.0811634064,29940392.0,100.0,20.0,100.0,180.0,500.0
288.2,-39.0,102.079666138,13.5877542496,25.9967269897,28820390.0,100.0,20.0,100.0,28.5,122.0
288.4,-39.0,110.124267578,13.9231319427,25.2672348022,28840390.0,100.0,20.0,100.0,29.75,137.0
288.6,-39.0,117.998161316,14.3850812912,25.30194664,28860390.0,100.0,20.0,100.0,60.0,500.0
288.8,-39.0,126.148429871,14.5319709778,27.0339927673,28880390.0,100.0,20.0,100.0,60.0,500.0
289.0,-39.0,135.361358643,14.1232786179,31.0222702026,28900390.0,100.0,20.0,100.0,60.0,500.0
289.2,-39.0,146.625549316,13.4198665619,36.9168205261,28920390.0,100.0,20.0,100.0,60.0,500.0
289.4,-39.0,160.871643066,12.8321399689,43.4654655457,28940390.0,100.0,20.0,100.0,38.0,236.0
289.6,-39.0,178.650650024,12.5694332123,49.238193512,28960390.0,100.0,20.0,100.0,60.0,500.0
290.8,-39.0,317.738433838,13.9537992477,50.1759147644,29080390.0,100.0,20.0,100.0,60.0,500.0
291.0,-39.0,336.784240723,13.6011867523,47.0132522583,29100390.0,100.0,20.0,100.0,60.0,500.0
291.2,-39.0,353.87802124,12.8902511597,43.930847168,29120390.0,100.0,20.0,100.0,60.0,500.0
291.4,-39.0,369.33770752,11.9578390121,41.0680999756,29140390.0,100.0,20.0,100.0,60.0,500.0
291.6,-39.0,383.378448486,11.1274967194,38.206237793,29160390.0,100.0,20.0,100.0,60.0,500.0
291.8,-39.0,395.993865967,10.7999267578,34.9080047607,29180390.0,100.0,20.0,100.0,60.0,500.0
292.0,-39.0,407.001983643,11.3414850235,30.8856735229,29200390.0,100.0,20.0,100.0,60.0,500.0
292.2,-39.0,416.238677979,13.0556564331,26.3773002625,29220390.0,100.0,20.0,100.0,60.0,500.0
292.4,-39.0,423.7706604,16.0504627228,22.2333030701,29240390.0,100.0,20.0,100.0,60.0,500.0
292.6,-39.0,429.984100342,19.762008667,19.4941272736,29260390.0,100.0,20.0,100.0,60.0,500.0
292.8,-39.0,435.499450684,22.7665538788,18.7208118439,29280390.0,100.0,20.0,100.0,60.0,500.0
293.0,-39.0,440.977111816,24.0879440308,19.7062149048,29300390.0,100.0,20.0,100.0,60.0,500.0
293.2,-39.0,446.917724609,24.1984405518,21.6914749146,29320390.0,100.0,20.0,100.0,60.0,500.0
293.4,-39.0,453.533874512,24.0518093109,23.7451229095,29340390.0,100.0,20.0,100.0,60.0,500.0
293.6,-39.0,460.731292725,24.2052211761,25.1251869202,29360390.0,100.0,20.0,100.0,60.0,500.0
293.8,-39.0,468.206695557,24.8019142151,25.5284957886,29380390.0,100.0,20.0,100.0,60.0,500.0
294.0,-39.0,475.623718262,25.7504310608,25.1311130524,29400390.0,100.0,20.0,100.0,60.0,500.0
294.2,-39.0,482.776397705,26.835477829,24.4186992645,29420390.0,100.0,20.0,100.0,60.0,500.0
294.4,-39.0,489.64654541,27.8509292603,23.8647899628,29440390.0,100.0,20.0,100.0,60.0,500.0
294.6,-39.0,496.334259033,28.762178421,23.6493263245,29460390.0,100.0,20.0,100.0,60.0,500.0
294.8,-39.0,502.933837891,29.7234172821,23.6307926178,29480390.0,100.0,20.0,100.0,60.0,500.0
295.0,-39.0,509.457061768,30.8766956329,23.5599327087,29500390.0,100.0,20.0,100.0,60.0,500.0
295.2,-39.0,515.847167969,32.1629066467,23.2987232208,29520390.0,100.0,20.0,100.0,60.0,500.0
295.4,-39.0,522.044494629,33.304977417,22.8680858612,29540390.0,100.0,20.0,100.0,60.0,500.0
295.6,-39.0,528.03515625,33.9533157349,22.3580360413,29560390.0,100.0,20.0,100.0,60.0,500.0
295.8,-39.0,533.853088379,33.8588447571,21.8373394012,29580390.0,100.0,20.0,100.0,60.0,500.0
296.0,-39.0,539.557678223,32.9170455933,21.3529548645,29600390.0,100.0,20.0,100.0,60.0,500.0
296.2,-39.0,545.221618652,31.0854263306,20.9729633331,29620390.0,100.0,20.0,100.0,60.0,500.0
296.4,-39.0,550.936889648,28.3438434601,20.8039722443,29640390.0,100.0,20.0,100.0,60.0,500.0
296.6,-39.0,556.819091797,24.7647209167,20.953414917,29660390.0,100.0,20.0,100.0,60.0,500.0
296.8,-39.0,562.992919922,20.6164951324,21.4585876465,29680390.0,100.0,20.0,100.0,60.0,500.0
297.0,-39.0,569.56048584,16.307012558,22.2503547668,29700390.0,100.0,20.0,100.0,60.0,500.0
297.2,-39.0,576.568786621,12.2579345703,23.1632633209,29720390.0,100.0,20.0,100.0,60.0,500.0
297.4,-39.0,583.990112305,8.80721855164,23.9817886353,29740390.0,100.0,20.0,100.0,60.0,500.0
297.6,-39.0,591.719848633,6.1888961792,24.5017986298,29760390.0,100.0,20.0,100.0,60.0,500.0
297.8,-39.0,599.594360352,4.52985095978,24.5893001556,29780390.0,100.0,20.0,100.0,60.0,500.0
298.0,-39.0,607.434631348,3.84597992897,24.2602787018,29800390.0,100.0,20.0,100.0,60.0,500.0
